"endTime","artistName","trackName","msPlayed"
"2022-12-01 02:07","Chance the Rapper","Wraith",800
"2022-12-01 02:07","A$AP Rocky","Fukk Sleep (feat. FKA twigs)",870
"2022-12-01 02:07","DESTIN CONRAD","UNPREDICTABLE",760
"2022-12-01 02:07","Omar Apollo","Archetype",1910
"2022-12-01 02:07","Megan Thee Stallion","Consistency (feat. Jhene Aiko)",0
"2022-12-01 02:07","Lizzy McAlpine","reckless driving",430
"2022-12-01 02:07","Beyoncé","I'M THAT GIRL",1190
"2022-12-01 02:07","Fireboy DML","Peru - Remix",85109
"2022-12-01 02:10","Smino","TEQUILA MOCKINGBIRD",180000
"2022-12-01 02:11","6LACK","Rent Free",3450
"2022-12-01 02:11","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)",53870
"2022-12-01 02:14","La Cassandra","La Respuesta",5239
"2022-12-01 02:14","Kehlani","Can I",167810
"2022-12-01 04:45","DRAM","All Pride Aside with Summer Walker",5460
"2022-12-01 04:46","Ella Mai","Leave You Alone",54620
"2022-12-01 04:46","Muni Long","Time Machine",28820
"2022-12-01 04:49","A Boogie Wit da Hoodie","Hit Different",183941
"2022-12-01 04:55","Smino","Pro Freak (with Doechii, Fatman Scoop)",268667
"2022-12-01 04:57","Jessie Reyez","HITTIN",123811
"2022-12-01 04:59","Big Time Rush","Windows Down",1650
"2022-12-01 04:59","Playboi Carti","R.I.P.",650
"2022-12-01 04:59","Tai Verdes","how deep?",83250
"2022-12-01 05:02","Big Time Rush","Windows Down",192933
"2022-12-01 05:05","Kanye West","No Mistakes",10140
"2022-12-01 05:05","1da Banton","No Wahala",1830
"2022-12-01 05:05","Playboi Carti","R.I.P.",192026
"2022-12-01 05:09","Noriega","Si Te Vas (feat. Kartiel)",213577
"2022-12-01 05:12","Harry Styles","As It Was",167303
"2022-12-01 05:16","Doechii","Persuasive (with SZA)",210346
"2022-12-01 05:20","Bad Bunny","Yonaguni",206710
"2022-12-01 05:20","Giveon","Make You Mine",23193
"2022-12-01 05:35","Drake","Circo Loco",1600
"2022-12-01 05:35","Omar Apollo","Bad Life (feat. Kali Uchis)",1130
"2022-12-01 05:39","Jessie Reyez","FOREVER (with 6LACK)",223157
"2022-12-01 05:42","Giveon","Get To You",205772
"2022-12-01 05:45","NAV","Never Sleep (with Lil Baby feat. Travis Scott)",185785
"2022-12-01 05:59","Muni Long","Baby Boo",103805
"2022-12-01 09:18","Ella Mai","How (feat. Roddy Ricch)",666
"2022-12-01 09:18","Joyce Wrice","On One (feat. Freddie Gibbs)",2800
"2022-12-01 09:18","Saweetie","Back to the Streets (feat. Jhené Aiko)",864
"2022-12-01 09:18","Kehlani","Can I",2410
"2022-12-01 09:20","Asake","Omo Ope (feat. Olamide)",166153
"2022-12-01 09:24","Smino","90 Proof (with J. Cole)",208269
"2022-12-01 09:27","Mark Ronson","Valerie (feat. Amy Winehouse) - Version Revisited",219413
"2022-12-01 09:30","Giveon","Lost Me",180953
"2022-12-01 09:30","Calvin Harris","New Money (with 21 Savage)",1311
"2022-12-01 09:30","Megan Thee Stallion","Consistency (feat. Jhene Aiko)",15871
"2022-12-01 09:30","Roddy Ricch","25 million",831
"2022-12-01 09:31","Adolescent's Orquesta","Virgen",1765
"2022-12-01 09:31","Jack Harlow","Churchill Downs (feat. Drake)",23162
"2022-12-01 09:31","Megan Thee Stallion","Her",1098
"2022-12-01 09:31","Giveon","Lie Again",3818
"2022-12-01 09:31","Aminé","DR. WHOEVER",960
"2022-12-01 09:34","Joeboy","Sip (Alcohol)",158400
"2022-12-01 09:37","Jessie Reyez","Figures, a Reprise",192826
"2022-12-01 09:40","Tems","Found (feat. Brent Faiyaz)",209454
"2022-12-01 09:44","UMI","wish that i could",207880
"2022-12-01 09:47","Ella Mai","How (feat. Roddy Ricch)",218320
"2022-12-01 09:50","SAINt JHN","94 Bentley",169405
"2022-12-01 09:53","Drake","Time Flies",192931
"2022-12-01 09:56","Bryson Tiller","Don't",198293
"2022-12-01 10:41","PinkPantheress","Picture in My Mind",125525
"2022-12-01 10:45","Bad Bunny","Tití Me Preguntó",243716
"2022-12-01 10:49","JID","Surround Sound (feat. 21 Savage & Baby Tate)",229938
"2022-12-01 10:50","Tems","Free Mind",82081
"2022-12-01 23:18","Drake","Headlines",235986
"2022-12-01 23:23","Young Money","BedRock",288133
"2022-12-01 23:26","Jessie Reyez","BREAK ME DOWN",191372
"2022-12-01 23:29","Chris Brown","Go Crazy",29163
"2022-12-01 23:29","Charli XCX","Beg for You (feat. Rina Sawayama)",168053
"2022-12-01 23:29","Megan Thee Stallion","Pressurelicious (feat. Future)",3242
"2022-12-01 23:33","UMI","wish that i could",207880
"2022-12-01 23:36","Polo G","Neva Cared",171012
"2022-12-02 00:35","Fousheé","supernova",66950
"2022-12-02 00:39","Lauv","Chasing Fire",16485
"2022-12-02 00:39","Trippie Redd","1400 / 999 Freestyle",175954
"2022-12-02 00:39","Trippie Redd","1400 / 999 Freestyle",630
"2022-12-02 00:39","Flo Milli","Conceited",1750
"2022-12-02 00:39","Kendrick Lamar","Rich Spirit",11200
"2022-12-02 00:42","Lauv","Kids Are Born Stars",187026
"2022-12-02 00:45","Burna Boy","Last Last",172342
"2022-12-02 00:48","Flo Milli","Conceited",146440
"2022-12-02 00:49","PRETTYMUCH","I Don't Wanna Leave (feat. Jeremih)",80530
"2022-12-02 00:53","Muni Long","Hrs & Hrs",5080
"2022-12-02 00:53","A$AP Rocky","Fashion Killa",236280
"2022-12-02 00:55","Daddy Yankee","Vuelve",98070
"2022-12-02 00:56","Gunna","pushin P (feat. Young Thug)",46240
"2022-12-02 00:58","Joyce Wrice","That's On You (Japanese Remix)",17740
"2022-12-02 00:58","JID","Crack Sandwich",2930
"2022-12-02 00:58","Flo Milli","Conceited",960
"2022-12-02 00:58","Jessie Reyez","STILL C U",780
"2022-12-02 00:58","Burna Boy","Solid (feat. Blxst & Kehlani)",1010
"2022-12-02 00:58","Burna Boy","Solid (feat. Blxst & Kehlani)",90010
"2022-12-02 00:58","Burna Boy","Solid (feat. Blxst & Kehlani)",490
"2022-12-02 01:01","JID","Crack Sandwich",18576
"2022-12-02 01:01","Burna Boy","Solid (feat. Blxst & Kehlani)",131783
"2022-12-02 01:03","Lil Uzi Vert","Just Wanna Rock",123890
"2022-12-02 01:06","Kehlani","Honey",199209
"2022-12-02 01:08","6LACK","Rent Free",70961
"2022-12-02 01:09","Jessie Reyez","ONLY ONE",183895
"2022-12-02 01:13","Jessie Reyez","BREAK ME DOWN",191372
"2022-12-02 01:54","Jessie Reyez","MOOD",176571
"2022-12-02 01:59","grouptherapy.","Truth Be Told",256120
"2022-12-02 02:02","Cardi B","Hot Shit (feat. Ye & Lil Durk)",211649
"2022-12-02 02:04","JID","Surround Sound (feat. 21 Savage & Baby Tate)",96070
"2022-12-02 02:05","PinkPantheress","Picture in My Mind",820
"2022-12-02 02:05","Hitkidd","F.N.F (Let's Go) - Remix",1470
"2022-12-02 02:05","GloRilla","Tomorrow 2 (with Cardi B)",7690
"2022-12-02 02:05","Flo Milli","Conceited",5910
"2022-12-02 02:05","Ice Spice","Bikini Bottom",48970
"2022-12-02 02:05","Sam Smith","Unholy (feat. Kim Petras)",1320
"2022-12-02 02:05","Surf Curse","Freaks",0
"2022-12-02 02:05","Cochise","POCKET ROCKET",6810
"2022-12-02 02:05","JID","Dance Now (feat. Kenny Mason)",1260
"2022-12-02 02:08","Tom The Mail Man","Come Over",6811
"2022-12-02 02:08","Omar Apollo","Archetype",168828
"2022-12-02 02:08","Post Malone","Circles",4260
"2022-12-02 02:11","Isaiah Falls","Sin on Purpose",143360
"2022-12-02 02:16","Beyoncé","CUFF IT",225388
"2022-12-02 02:20","Ariana Grande","Let Me Love You",223853
"2022-12-02 02:21","GloRilla","Tomorrow 2 (with Cardi B)",60507
"2022-12-04 07:52","Trippie Redd","1400 / 999 Freestyle",175954
"2022-12-04 07:55","Lauv","Kids Are Born Stars",187026
"2022-12-04 07:58","Burna Boy","Last Last",172342
"2022-12-04 07:59","PRETTYMUCH","I Don't Wanna Leave (feat. Jeremih)",2980
"2022-12-04 07:59","Flo Milli","Conceited",75257
"2022-12-04 08:03","Muni Long","Hrs & Hrs",3860
"2022-12-04 08:03","Daddy Yankee","Vuelve",3980
"2022-12-04 08:03","Zion & Lennox","Yo Voy (feat. Daddy Yankee)",3020
"2022-12-04 08:03","A$AP Rocky","Fashion Killa",236280
"2022-12-04 08:06","Joyce Wrice","That's On You (Japanese Remix)",167967
"2022-12-04 08:06","Burna Boy","Solid (feat. Blxst & Kehlani)",22272
"2022-12-04 09:16","JID","Crack Sandwich",3110
"2022-12-04 09:19","Cardi B","Hot Shit (feat. Ye & Lil Durk)",1030
"2022-12-04 09:19","Jessie Reyez","QUEEN ST. W",171818
"2022-12-04 09:19","JID","Surround Sound (feat. 21 Savage & Baby Tate)",860
"2022-12-04 09:19","Ice Spice","Bikini Bottom",5230
"2022-12-04 09:19","Jessie Reyez","STILL C U",3381
"2022-12-04 09:19","Ms. Lauryn Hill","I Gotta Find Peace of Mind - Live",2740
"2022-12-04 09:19","Big Boss Vette","Snatched (with Flo Milli & Saucy Santana) - Remix",3410
"2022-12-04 09:21","Aminé","Veggies",119120
"2022-12-04 09:26","Lil Uzi Vert","Just Wanna Rock",5262
"2022-12-04 09:26","Jessie Reyez","EMOTIONAL DETACHMENT DEMO",297117
"2022-12-04 09:47","Jorja Smith","Be Honest (feat. Burna Boy)",7978
"2022-12-04 09:47","Omar Apollo","Evergreen (You Didn’t Deserve Me At All)",212330
"2022-12-04 09:49","Kehlani","Water",122813
"2022-12-04 09:52","Eliza Rose","B.O.T.A. (Baddest Of Them All) - Edit",177700
"2022-12-04 09:54","Drake","On BS",140117
"2022-12-04 10:25","Adolescent's Orquesta","Virgen",13351
"2022-12-04 10:25","Hitkidd","F.N.F. (Let's Go)",1550
"2022-12-04 10:25","Joyce Wrice","That's On You (Japanese Remix)",7460
"2022-12-04 10:25","Stevie Wonder","As",960
"2022-12-04 10:25","Giveon","Scarred",1420
"2022-12-04 10:26","Giveon","For Tonight",6510
"2022-12-04 10:26","Giveon","This Will Do",3070
"2022-12-04 10:26","Giveon","Unholy Matrimony",520
"2022-12-04 10:26","Burna Boy","Last Last",840
"2022-12-04 10:26","Giveon","At Least We Tried",1710
"2022-12-04 10:26","Giveon","july 16th",1800
"2022-12-04 10:26","Kansh","Brown Sugar",13420
"2022-12-04 10:26","Giveon","Tryna Be",5100
"2022-12-04 10:26","Ron Suno","What They Gon Say",1070
"2022-12-04 10:26","Quarters of Change","Jaded",1700
"2022-12-04 10:26","Giveon","Get To You",1960
"2022-12-04 10:26","Giveon","Let Me Go",850
"2022-12-04 10:26","Giveon","Let Me Go",830
"2022-12-04 10:26","Giveon","Remind Me",1680
"2022-12-04 10:26","Giveon","Make You Mine",1830
"2022-12-04 10:26","Giveon","Make You Mine",2930
"2022-12-04 10:26","Bad Bunny","Tarot",630
"2022-12-04 10:30","Jack Harlow","I'd Do Anything To Make You Smile",193765
"2022-12-04 10:35","Zion & Lennox","Yo Voy (feat. Daddy Yankee)",232019
"2022-12-04 10:57","Nicki Minaj","Do We Have A Problem?",1040
"2022-12-04 10:57","Jessie Reyez","FOREVER (with 6LACK)",182444
"2022-12-04 11:01","Tayc","N'y pense plus",212006
"2022-12-04 11:05","anees","leave me",220539
"2022-12-04 12:33","Moxie Knox","Love Me Right",223996
"2022-12-05 08:37","A Boogie Wit da Hoodie","Playa (feat. H.E.R.) - Bonus",119839
"2022-12-05 16:01","UMI","Lullaby",200880
"2022-12-05 16:03","UMI","Butterfly",160500
"2022-12-05 16:08","H.E.R.","Could've Been (feat. Bryson Tiller)",252746
"2022-12-05 16:11","SZA","20 Something",198160
"2022-12-05 16:14","Chase Shakur","honda civic '98",187723
"2022-12-05 16:31","Daniel Caesar","Get You (feat. Kali Uchis)",48210
"2022-12-05 16:35","Omar Apollo","Bad Life (feat. Kali Uchis)",197746
"2022-12-05 23:03","Lucky Daye","Love You Too Much",3833
"2022-12-06 01:38","Omar Apollo","Endlessly",9280
"2022-12-06 01:41","Chris Brown","Call Me Every Day (feat. Wizkid)",146840
"2022-12-06 01:44","Smino","Glass Flows",188209
"2022-12-06 01:47","Smino","L.M.F.",188500
"2022-12-06 01:49","Beyoncé","CUFF IT",10965
"2022-12-06 01:49","Megan Thee Stallion","Ride Or Die - From ""Queen & Slim: The Soundtrack""",113628
"2022-12-06 01:52","Metro Boomin","On Time (with John Legend)",168920
"2022-12-06 02:05","Metro Boomin","Superhero (Heroes & Villains) [with Future & Chris Brown]",164221
"2022-12-06 02:53","MC Teuzin PV","Eu Já Sofri por Amor Mas Não Sofro Mais (Tik Tok)",12010
"2022-12-06 02:53","Fugitive Familia","MIND GAMES",19733
"2022-12-06 02:53","kasper","DANGEROUS",8490
"2022-12-06 02:54","Mc Delux","EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI",2837
"2022-12-06 02:54","Russ Millions","BABA (Toma Tussi)",5674
"2022-12-06 02:54","MC Teuzin PV","Eu Já Sofri por Amor Mas Não Sofro Mais (Tik Tok)",9450
"2022-12-06 02:54","L7NNON","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)",6848
"2022-12-06 02:54","L7NNON","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)",1920
"2022-12-06 02:54","MC Lan","Rabetão",8469
"2022-12-06 02:54","MC Mazzie","Ele Te Bota Soca Soca",8597
"2022-12-06 02:54","MC L da Vinte","Parado no Bailão",1322
"2022-12-06 02:54","MC L da Vinte","Parado no Bailão",6207
"2022-12-06 02:54","MC Meno K","Vai Com Bundão",2581
"2022-12-06 02:55","COCONA","Amoo-rae-do",18453
"2022-12-06 02:55","Dj LK da Escócia","Tubarão Te Amo",36650
"2022-12-06 02:56","Baker Boy","Headphones",12863
"2022-12-06 02:56","Lara Andallo","Head To Toe",6741
"2022-12-06 02:56","HOHYUN","SUNSET BOULEVARD",28288
"2022-12-06 02:56","Lara Andallo","when the lights go out",4608
"2022-12-06 02:57","Wilk Holliday","Plan B",21738
"2022-12-06 02:57","Coolio","Gangsta's Paradise",22613
"2022-12-06 02:57","Sean Paul","Give It Up to Me",12906
"2022-12-06 02:58","Lola Brooke","Don't Play With It (feat. Billy B)",19967
"2022-12-06 02:58","Saint Levant","Very Few Friends",15274
"2022-12-06 02:59","Lebra Jolie","Get Me Hype (Intro)",36842
"2022-12-06 03:01","Dj LK da Escócia","Tubarão Te Amo",4629
"2022-12-06 03:01","dripidrop","J.I.D - Surround Sound (feat. COCONA of XG)",56832
"2022-12-06 03:23","Bad Bunny","Soliá",4416
"2022-12-06 03:23","Drake","Find Your Love",3669
"2022-12-06 03:30","Bad Bunny","Soliá",8332
"2022-12-06 03:32","Future","I'M ON ONE (feat. Drake)",8050
"2022-12-06 03:32","SZA","I Hate U",570
"2022-12-06 03:32","Nija","Beautiful Lies",4780
"2022-12-06 03:32","Smino","No L's",1950
"2022-12-06 03:33","Nija","In My Feelings",1320
"2022-12-06 03:39","Lauv","Kids Are Born Stars",187026
"2022-12-06 03:44","UMI","wish that i could",3870
"2022-12-06 03:44","grouptherapy.","Truth Be Told",266040
"2022-12-06 03:44","Megan Thee Stallion","Pressurelicious (feat. Future)",4970
"2022-12-06 03:44","Tems","Free Mind",2881
"2022-12-06 03:47","SZA","Shirt",181830
"2022-12-06 03:48","UMI","synergy",44029
"2022-12-06 19:39","A Boogie Wit da Hoodie","Playa (feat. H.E.R.) - Bonus",7732
"2022-12-07 01:48","Drake","Massive",1408
"2022-12-07 01:52","Jessie Reyez","FOREVER (with 6LACK)",223157
"2022-12-07 01:56","Rema","Time N Affection",230721
"2022-12-07 02:00","Fiji","Jowenna",233386
"2022-12-07 02:00","Lil Durk","Broadway Girls (feat. Morgan Wallen)",22401
"2022-12-07 02:03","Sleepy Hallow","Basketball Dreams (Intro)",11035
"2022-12-07 02:03","Nija","Love Like This",175386
"2022-12-07 09:58","J Boog","Leaving With Me",1536
"2022-12-07 09:58","Drake","Time Flies",1813
"2022-12-07 09:58","Megan Thee Stallion","Plan B",2389
"2022-12-07 09:58","Sleepy Hallow","Basketball Dreams (Intro)",448
